,STATION,DATE,DAILY_ENTRIES,day_of_week
9674,MOSHOLU PKWY,09/06/2019,8357.0,Friday
9675,MOSHOLU PKWY,09/07/2019,4910.0,Saturday
9676,MOSHOLU PKWY,09/08/2019,3700.0,Sunday
9677,MOSHOLU PKWY,09/09/2019,8848.0,Monday
9678,MOSHOLU PKWY,09/10/2019,9026.0,Tuesday
9679,MOSHOLU PKWY,09/11/2019,8873.0,Wednesday
9680,MOSHOLU PKWY,09/12/2019,8794.0,Thursday
9681,MOSHOLU PKWY,09/13/2019,8741.0,Friday
9682,MOSHOLU PKWY,09/14/2019,4959.0,Saturday
9683,MOSHOLU PKWY,09/15/2019,3892.0,Sunday
9684,MOSHOLU PKWY,09/16/2019,8752.0,Monday
9685,MOSHOLU PKWY,09/17/2019,9025.0,Tuesday
9686,MOSHOLU PKWY,09/18/2019,9121.0,Wednesday
9687,MOSHOLU PKWY,09/19/2019,8875.0,Thursday
9688,MT EDEN AV,08/17/2019,3048.0,Saturday
9689,MT EDEN AV,08/18/2019,2306.0,Sunday
9690,MT EDEN AV,08/19/2019,4417.0,Monday
9691,MT EDEN AV,08/20/2019,4702.0,Tuesday
9692,MT EDEN AV,08/21/2019,4570.0,Wednesday
9693,MT EDEN AV,08/22/2019,4697.0,Thursday
9694,MT EDEN AV,08/23/2019,4657.0,Friday
9695,MT EDEN AV,08/24/2019,3062.0,Saturday
9696,MT EDEN AV,08/25/2019,2337.0,Sunday
9697,MT EDEN AV,08/26/2019,4640.0,Monday
9698,MT EDEN AV,08/27/2019,4906.0,Tuesday
9699,MT EDEN AV,08/28/2019,4710.0,Wednesday
9700,MT EDEN AV,08/29/2019,4768.0,Thursday
9701,MT EDEN AV,08/30/2019,4756.0,Friday
9702,MT EDEN AV,08/31/2019,3061.0,Saturday
9703,MT EDEN AV,09/01/2019,2427.0,Sunday
9704,MT EDEN AV,09/02/2019,2342.0,Monday
9705,MT EDEN AV,09/03/2019,4925.0,Tuesday
9706,MT EDEN AV,09/04/2019,4831.0,Wednesday
9707,MT EDEN AV,09/05/2019,5087.0,Thursday
9708,MT EDEN AV,09/06/2019,5064.0,Friday
9709,MT EDEN AV,09/07/2019,3097.0,Saturday
9710,MT EDEN AV,09/08/2019,2352.0,Sunday
9711,MT EDEN AV,09/09/2019,5250.0,Monday
9712,MT EDEN AV,09/10/2019,5457.0,Tuesday
9713,MT EDEN AV,09/11/2019,5494.0,Wednesday
9714,MT EDEN AV,09/12/2019,5328.0,Thursday
9715,MT EDEN AV,09/13/2019,5552.0,Friday
9716,MT EDEN AV,09/14/2019,3160.0,Saturday
9717,MT EDEN AV,09/15/2019,1886.0,Sunday
9718,MT EDEN AV,09/16/2019,5362.0,Monday
9719,MT EDEN AV,09/17/2019,5648.0,Tuesday
9720,MT EDEN AV,09/18/2019,5628.0,Wednesday
9721,MT EDEN AV,09/19/2019,5659.0,Thursday
9722,MYRTLE AV,08/17/2019,8209.0,Saturday
9723,MYRTLE AV,08/18/2019,6594.0,Sunday
9724,MYRTLE AV,08/19/2019,10867.0,Monday
9725,MYRTLE AV,08/20/2019,11263.0,Tuesday
9726,MYRTLE AV,08/21/2019,11312.0,Wednesday
9727,MYRTLE AV,08/22/2019,11450.0,Thursday
9728,MYRTLE AV,08/23/2019,10967.0,Friday
9729,MYRTLE AV,08/24/2019,8094.0,Saturday
9730,MYRTLE AV,08/25/2019,6459.0,Sunday
9731,MYRTLE AV,08/26/2019,11264.0,Monday
9732,MYRTLE AV,08/27/2019,11593.0,Tuesday
9733,MYRTLE AV,08/28/2019,11520.0,Wednesday
9734,MYRTLE AV,08/29/2019,11819.0,Thursday
9735,MYRTLE AV,08/30/2019,11318.0,Friday
9736,MYRTLE AV,08/31/2019,8107.0,Saturday
9737,MYRTLE AV,09/01/2019,6754.0,Sunday
9738,MYRTLE AV,09/02/2019,5856.0,Monday
9739,MYRTLE AV,09/03/2019,11391.0,Tuesday
9740,MYRTLE AV,09/04/2019,12218.0,Wednesday
9741,MYRTLE AV,09/05/2019,12701.0,Thursday
9742,MYRTLE AV,09/06/2019,12542.0,Friday
9743,MYRTLE AV,09/07/2019,8779.0,Saturday
9744,MYRTLE AV,09/08/2019,7017.0,Sunday
9745,MYRTLE AV,09/09/2019,12580.0,Monday
9746,MYRTLE AV,09/10/2019,12845.0,Tuesday
9747,MYRTLE AV,09/11/2019,13015.0,Wednesday
9748,MYRTLE AV,09/12/2019,13266.0,Thursday
9749,MYRTLE AV,09/13/2019,13353.0,Friday
9750,MYRTLE AV,09/14/2019,9595.0,Saturday
9751,MYRTLE AV,09/15/2019,7966.0,Sunday
9752,MYRTLE AV,09/16/2019,12548.0,Monday
9753,MYRTLE AV,09/17/2019,12895.0,Tuesday
9754,MYRTLE AV,09/18/2019,13133.0,Wednesday
9755,MYRTLE AV,09/19/2019,13387.0,Thursday
9756,MYRTLE-WILLOUGH,08/17/2019,3430.0,Saturday
9757,MYRTLE-WILLOUGH,08/18/2019,2744.0,Sunday
9758,MYRTLE-WILLOUGH,08/19/2019,5047.0,Monday
9759,MYRTLE-WILLOUGH,08/20/2019,5293.0,Tuesday
9760,MYRTLE-WILLOUGH,08/21/2019,5504.0,Wednesday
9761,MYRTLE-WILLOUGH,08/22/2019,5443.0,Thursday
9762,MYRTLE-WILLOUGH,08/23/2019,5465.0,Friday
9763,MYRTLE-WILLOUGH,08/24/2019,3397.0,Saturday
9764,MYRTLE-WILLOUGH,08/25/2019,2833.0,Sunday
9765,MYRTLE-WILLOUGH,08/26/2019,5323.0,Monday
9766,MYRTLE-WILLOUGH,08/27/2019,5559.0,Tuesday
9767,MYRTLE-WILLOUGH,08/28/2019,5696.0,Wednesday
9768,MYRTLE-WILLOUGH,08/29/2019,5744.0,Thursday
9769,MYRTLE-WILLOUGH,08/30/2019,5760.0,Friday
9770,MYRTLE-WILLOUGH,08/31/2019,3338.0,Saturday
9771,MYRTLE-WILLOUGH,09/01/2019,3007.0,Sunday
9772,MYRTLE-WILLOUGH,09/02/2019,2707.0,Monday
9773,MYRTLE-WILLOUGH,09/03/2019,5497.0,Tuesday
9774,MYRTLE-WILLOUGH,09/04/2019,5949.0,Wednesday
9775,MYRTLE-WILLOUGH,09/05/2019,6208.0,Thursday
9776,MYRTLE-WILLOUGH,09/06/2019,6286.0,Friday
9777,MYRTLE-WILLOUGH,09/07/2019,3907.0,Saturday
9778,MYRTLE-WILLOUGH,09/08/2019,3209.0,Sunday
9779,MYRTLE-WILLOUGH,09/09/2019,6213.0,Monday
9780,MYRTLE-WILLOUGH,09/10/2019,6367.0,Tuesday
9781,MYRTLE-WILLOUGH,09/11/2019,6468.0,Wednesday
9782,MYRTLE-WILLOUGH,09/12/2019,6591.0,Thursday
9783,MYRTLE-WILLOUGH,09/13/2019,6726.0,Friday
9784,MYRTLE-WILLOUGH,09/14/2019,3843.0,Saturday
9785,MYRTLE-WILLOUGH,09/15/2019,3100.0,Sunday
9786,MYRTLE-WILLOUGH,09/16/2019,6228.0,Monday
9787,MYRTLE-WILLOUGH,09/17/2019,6389.0,Tuesday
9788,MYRTLE-WILLOUGH,09/18/2019,6573.0,Wednesday
9789,MYRTLE-WILLOUGH,09/19/2019,6656.0,Thursday
9790,MYRTLE-WYCKOFF,08/17/2019,11143.0,Saturday
9791,MYRTLE-WYCKOFF,08/18/2019,8522.0,Sunday
9792,MYRTLE-WYCKOFF,08/19/2019,16318.0,Monday
9793,MYRTLE-WYCKOFF,08/20/2019,16984.0,Tuesday
9794,MYRTLE-WYCKOFF,08/21/2019,17049.0,Wednesday
9795,MYRTLE-WYCKOFF,08/22/2019,17208.0,Thursday
9796,MYRTLE-WYCKOFF,08/23/2019,17411.0,Friday
9797,MYRTLE-WYCKOFF,08/24/2019,11206.0,Saturday
9798,MYRTLE-WYCKOFF,08/25/2019,8606.0,Sunday
9799,MYRTLE-WYCKOFF,08/26/2019,16435.0,Monday
9800,MYRTLE-WYCKOFF,08/27/2019,17467.0,Tuesday
9801,MYRTLE-WYCKOFF,08/28/2019,17592.0,Wednesday
9802,MYRTLE-WYCKOFF,08/29/2019,17881.0,Thursday
9803,MYRTLE-WYCKOFF,08/30/2019,18011.0,Friday
9804,MYRTLE-WYCKOFF,08/31/2019,11133.0,Saturday
9805,MYRTLE-WYCKOFF,09/01/2019,8936.0,Sunday
9806,MYRTLE-WYCKOFF,09/02/2019,8304.0,Monday
9807,MYRTLE-WYCKOFF,09/03/2019,17805.0,Tuesday
9808,MYRTLE-WYCKOFF,09/04/2019,18128.0,Wednesday
9809,MYRTLE-WYCKOFF,09/05/2019,19257.0,Thursday
9810,MYRTLE-WYCKOFF,09/06/2019,19330.0,Friday
9811,MYRTLE-WYCKOFF,09/07/2019,11976.0,Saturday
9812,MYRTLE-WYCKOFF,09/08/2019,9133.0,Sunday
9813,MYRTLE-WYCKOFF,09/09/2019,19006.0,Monday
9814,MYRTLE-WYCKOFF,09/10/2019,19675.0,Tuesday
9815,MYRTLE-WYCKOFF,09/11/2019,19968.0,Wednesday
9816,MYRTLE-WYCKOFF,09/12/2019,19522.0,Thursday
9817,MYRTLE-WYCKOFF,09/13/2019,20564.0,Friday
9818,MYRTLE-WYCKOFF,09/14/2019,11047.0,Saturday
9819,MYRTLE-WYCKOFF,09/15/2019,8110.0,Sunday
9820,MYRTLE-WYCKOFF,09/16/2019,18790.0,Monday
9821,MYRTLE-WYCKOFF,09/17/2019,19776.0,Tuesday
9822,MYRTLE-WYCKOFF,09/18/2019,19834.0,Wednesday
9823,MYRTLE-WYCKOFF,09/19/2019,19884.0,Thursday
9824,NASSAU AV,08/17/2019,6990.0,Saturday
9825,NASSAU AV,08/18/2019,4892.0,Sunday
9826,NASSAU AV,08/19/2019,8640.0,Monday
9827,NASSAU AV,08/20/2019,9330.0,Tuesday
9828,NASSAU AV,08/21/2019,9363.0,Wednesday
9829,NASSAU AV,08/22/2019,9579.0,Thursday
9830,NASSAU AV,08/23/2019,9363.0,Friday
9831,NASSAU AV,08/24/2019,7225.0,Saturday
9832,NASSAU AV,08/25/2019,5447.0,Sunday
9833,NASSAU AV,08/26/2019,8786.0,Monday
9834,NASSAU AV,08/27/2019,9372.0,Tuesday
9835,NASSAU AV,08/28/2019,9632.0,Wednesday
9836,NASSAU AV,08/29/2019,9776.0,Thursday
9837,NASSAU AV,08/30/2019,9141.0,Friday
9838,NASSAU AV,08/31/2019,6965.0,Saturday
9839,NASSAU AV,09/01/2019,5434.0,Sunday
9840,NASSAU AV,09/02/2019,4260.0,Monday
9841,NASSAU AV,09/03/2019,9307.0,Tuesday
9842,NASSAU AV,09/04/2019,9938.0,Wednesday
9843,NASSAU AV,09/05/2019,10324.0,Thursday
9844,NASSAU AV,09/06/2019,10284.0,Friday
9845,NASSAU AV,09/07/2019,8011.0,Saturday
9846,NASSAU AV,09/08/2019,5748.0,Sunday
9847,NASSAU AV,09/09/2019,10403.0,Monday
9848,NASSAU AV,09/10/2019,10568.0,Tuesday
9849,NASSAU AV,09/11/2019,10750.0,Wednesday
9850,NASSAU AV,09/12/2019,10638.0,Thursday
9851,NASSAU AV,09/13/2019,10831.0,Friday
9852,NASSAU AV,09/14/2019,9935.0,Saturday
9853,NASSAU AV,09/15/2019,7510.0,Sunday
9854,NASSAU AV,09/16/2019,10142.0,Monday
9855,NASSAU AV,09/17/2019,10659.0,Tuesday
9856,NASSAU AV,09/18/2019,10854.0,Wednesday
9857,NASSAU AV,09/19/2019,10990.0,Thursday
9858,NECK RD,08/17/2019,2650.0,Saturday
9859,NECK RD,08/18/2019,2130.0,Sunday
9860,NECK RD,08/19/2019,3567.0,Monday
9861,NECK RD,08/20/2019,4243.0,Tuesday
9862,NECK RD,08/21/2019,4089.0,Wednesday
9863,NECK RD,08/22/2019,4085.0,Thursday
9864,NECK RD,08/23/2019,3922.0,Friday
9865,NECK RD,08/24/2019,2592.0,Saturday
9866,NECK RD,08/25/2019,2197.0,Sunday
9867,NECK RD,08/26/2019,4029.0,Monday
9868,NECK RD,08/27/2019,4363.0,Tuesday
9869,NECK RD,08/28/2019,4013.0,Wednesday
9870,NECK RD,08/29/2019,4406.0,Thursday
9871,NECK RD,08/30/2019,4125.0,Friday
9872,NECK RD,08/31/2019,2490.0,Saturday
9873,NECK RD,09/01/2019,2160.0,Sunday
9874,NECK RD,09/02/2019,1920.0,Monday
9875,NECK RD,09/03/2019,4629.0,Tuesday
9876,NECK RD,09/04/2019,4485.0,Wednesday
9877,NECK RD,09/05/2019,4830.0,Thursday
9878,NECK RD,09/06/2019,4587.0,Friday
9879,NECK RD,09/07/2019,2702.0,Saturday
9880,NECK RD,09/08/2019,2298.0,Sunday
9881,NECK RD,09/09/2019,4779.0,Monday
9882,NECK RD,09/10/2019,5063.0,Tuesday
9883,NECK RD,09/11/2019,4915.0,Wednesday
9884,NECK RD,09/12/2019,5079.0,Thursday
9885,NECK RD,09/13/2019,4764.0,Friday
9886,NECK RD,09/14/2019,2776.0,Saturday
9887,NECK RD,09/15/2019,2278.0,Sunday
9888,NECK RD,09/16/2019,4892.0,Monday
9889,NECK RD,09/17/2019,5035.0,Tuesday
9890,NECK RD,09/18/2019,4968.0,Wednesday
9891,NECK RD,09/19/2019,5112.0,Thursday
9892,NEPTUNE AV,08/17/2019,728.0,Saturday
9893,NEPTUNE AV,08/18/2019,537.0,Sunday
9894,NEPTUNE AV,08/19/2019,1234.0,Monday
9895,NEPTUNE AV,08/20/2019,1298.0,Tuesday
9896,NEPTUNE AV,08/21/2019,1287.0,Wednesday
9897,NEPTUNE AV,08/22/2019,1265.0,Thursday
9898,NEPTUNE AV,08/23/2019,1134.0,Friday
9899,NEPTUNE AV,08/24/2019,665.0,Saturday
9900,NEPTUNE AV,08/25/2019,499.0,Sunday
9901,NEPTUNE AV,08/26/2019,1224.0,Monday
9902,NEPTUNE AV,08/27/2019,1352.0,Tuesday
9903,NEPTUNE AV,08/28/2019,1363.0,Wednesday
9904,NEPTUNE AV,08/29/2019,1380.0,Thursday
9905,NEPTUNE AV,08/30/2019,1259.0,Friday
9906,NEPTUNE AV,08/31/2019,625.0,Saturday
9907,NEPTUNE AV,09/01/2019,585.0,Sunday
9908,NEPTUNE AV,09/02/2019,518.0,Monday
9909,NEPTUNE AV,09/03/2019,1374.0,Tuesday
9910,NEPTUNE AV,09/04/2019,1440.0,Wednesday
9911,NEPTUNE AV,09/05/2019,1628.0,Thursday
9912,NEPTUNE AV,09/06/2019,1540.0,Friday
9913,NEPTUNE AV,09/07/2019,725.0,Saturday
9914,NEPTUNE AV,09/08/2019,598.0,Sunday
9915,NEPTUNE AV,09/09/2019,1697.0,Monday
9916,NEPTUNE AV,09/10/2019,1734.0,Tuesday
9917,NEPTUNE AV,09/11/2019,1682.0,Wednesday
9918,NEPTUNE AV,09/12/2019,1666.0,Thursday
9919,NEPTUNE AV,09/13/2019,1727.0,Friday
9920,NEPTUNE AV,09/14/2019,686.0,Saturday
9921,NEPTUNE AV,09/15/2019,585.0,Sunday
9922,NEPTUNE AV,09/16/2019,1751.0,Monday
9923,NEPTUNE AV,09/17/2019,1754.0,Tuesday
9924,NEPTUNE AV,09/18/2019,1805.0,Wednesday
9925,NEPTUNE AV,09/19/2019,1754.0,Thursday
9926,NEREID AV,08/17/2019,1750.0,Saturday
9927,NEREID AV,08/18/2019,1241.0,Sunday
9928,NEREID AV,08/19/2019,3052.0,Monday
9929,NEREID AV,08/20/2019,3097.0,Tuesday
9930,NEREID AV,08/21/2019,3139.0,Wednesday
9931,NEREID AV,08/22/2019,3158.0,Thursday
9932,NEREID AV,08/23/2019,3147.0,Friday
9933,NEREID AV,08/24/2019,1779.0,Saturday
9934,NEREID AV,08/25/2019,1293.0,Sunday
9935,NEREID AV,08/26/2019,3106.0,Monday
9936,NEREID AV,08/27/2019,3201.0,Tuesday
9937,NEREID AV,08/28/2019,3095.0,Wednesday
9938,NEREID AV,08/29/2019,3230.0,Thursday
9939,NEREID AV,08/30/2019,3197.0,Friday
9940,NEREID AV,08/31/2019,1566.0,Saturday
9941,NEREID AV,09/01/2019,1131.0,Sunday
9942,NEREID AV,09/02/2019,1423.0,Monday
9943,NEREID AV,09/03/2019,3248.0,Tuesday
9944,NEREID AV,09/04/2019,3290.0,Wednesday
9945,NEREID AV,09/05/2019,3425.0,Thursday
9946,NEREID AV,09/06/2019,3551.0,Friday
9947,NEREID AV,09/07/2019,14.0,Saturday
9948,NEREID AV,09/08/2019,38.0,Sunday
9949,NEREID AV,09/09/2019,3700.0,Monday
9950,NEREID AV,09/10/2019,3734.0,Tuesday
9951,NEREID AV,09/11/2019,3736.0,Wednesday
9952,NEREID AV,09/12/2019,3731.0,Thursday
9953,NEREID AV,09/13/2019,3779.0,Friday
9954,NEREID AV,09/14/2019,12.0,Saturday
9955,NEREID AV,09/15/2019,49.0,Sunday
9956,NEREID AV,09/16/2019,3677.0,Monday
9957,NEREID AV,09/17/2019,3742.0,Tuesday
9958,NEREID AV,09/18/2019,3806.0,Wednesday
9959,NEREID AV,09/19/2019,3813.0,Thursday
9960,NEVINS ST,08/17/2019,6210.0,Saturday
9961,NEVINS ST,08/18/2019,4491.0,Sunday
9962,NEVINS ST,08/19/2019,9037.0,Monday
9963,NEVINS ST,08/20/2019,9601.0,Tuesday
9964,NEVINS ST,08/21/2019,9315.0,Wednesday
9965,NEVINS ST,08/22/2019,9599.0,Thursday
9966,NEVINS ST,08/23/2019,9448.0,Friday
9967,NEVINS ST,08/24/2019,6826.0,Saturday
9968,NEVINS ST,08/25/2019,5077.0,Sunday
9969,NEVINS ST,08/26/2019,9478.0,Monday
9970,NEVINS ST,08/27/2019,9531.0,Tuesday
9971,NEVINS ST,08/28/2019,9420.0,Wednesday
9972,NEVINS ST,08/29/2019,9720.0,Thursday
9973,NEVINS ST,08/30/2019,9715.0,Friday
9974,NEVINS ST,08/31/2019,5752.0,Saturday
9975,NEVINS ST,09/01/2019,4672.0,Sunday
9976,NEVINS ST,09/02/2019,3665.0,Monday
9977,NEVINS ST,09/03/2019,10209.0,Tuesday
9978,NEVINS ST,09/04/2019,10712.0,Wednesday
9979,NEVINS ST,09/05/2019,11087.0,Thursday
9980,NEVINS ST,09/06/2019,10331.0,Friday
9981,NEVINS ST,09/07/2019,5887.0,Saturday
9982,NEVINS ST,09/08/2019,4301.0,Sunday
9983,NEVINS ST,09/09/2019,11004.0,Monday
9984,NEVINS ST,09/10/2019,11293.0,Tuesday
9985,NEVINS ST,09/11/2019,11088.0,Wednesday
9986,NEVINS ST,09/12/2019,10949.0,Thursday
9987,NEVINS ST,09/13/2019,11021.0,Friday
9988,NEVINS ST,09/14/2019,5550.0,Saturday
9989,NEVINS ST,09/15/2019,4177.0,Sunday
9990,NEVINS ST,09/16/2019,10711.0,Monday
9991,NEVINS ST,09/17/2019,11208.0,Tuesday
9992,NEVINS ST,09/18/2019,11185.0,Wednesday
9993,NEVINS ST,09/19/2019,11302.0,Thursday
9994,NEW LOTS,08/17/2019,2102.0,Saturday
9995,NEW LOTS,08/18/2019,1563.0,Sunday
9996,NEW LOTS,08/19/2019,3771.0,Monday
9997,NEW LOTS,08/20/2019,3838.0,Tuesday
9998,NEW LOTS,08/21/2019,3874.0,Wednesday
9999,NEW LOTS,08/22/2019,3888.0,Thursday
10000,NEW LOTS,08/23/2019,3828.0,Friday
10001,NEW LOTS,08/24/2019,2094.0,Saturday
10002,NEW LOTS,08/25/2019,1637.0,Sunday
10003,NEW LOTS,08/26/2019,3760.0,Monday
10004,NEW LOTS,08/27/2019,3901.0,Tuesday
10005,NEW LOTS,08/28/2019,3981.0,Wednesday
10006,NEW LOTS,08/29/2019,4046.0,Thursday
10007,NEW LOTS,08/30/2019,3920.0,Friday
10008,NEW LOTS,08/31/2019,2089.0,Saturday
10009,NEW LOTS,09/01/2019,1666.0,Sunday
10010,NEW LOTS,09/02/2019,1741.0,Monday
10011,NEW LOTS,09/03/2019,3906.0,Tuesday
10012,NEW LOTS,09/04/2019,4133.0,Wednesday
10013,NEW LOTS,09/05/2019,4295.0,Thursday
10014,NEW LOTS,09/06/2019,4211.0,Friday
10015,NEW LOTS,09/07/2019,2058.0,Saturday
10016,NEW LOTS,09/08/2019,1623.0,Sunday
10017,NEW LOTS,09/09/2019,4419.0,Monday
10018,NEW LOTS,09/10/2019,4507.0,Tuesday
10019,NEW LOTS,09/11/2019,4676.0,Wednesday
10020,NEW LOTS,09/12/2019,4611.0,Thursday
10021,NEW LOTS,09/13/2019,4678.0,Friday
10022,NEW LOTS,09/14/2019,1645.0,Saturday
10023,NEW LOTS,09/15/2019,1341.0,Sunday
10024,NEW LOTS,09/16/2019,4425.0,Monday
10025,NEW LOTS,09/17/2019,4589.0,Tuesday
10026,NEW LOTS,09/18/2019,4630.0,Wednesday
10027,NEW LOTS,09/19/2019,4582.0,Thursday
10028,NEW LOTS AV,08/17/2019,3199.0,Saturday
10029,NEW LOTS AV,08/18/2019,2555.0,Sunday
10030,NEW LOTS AV,08/19/2019,5098.0,Monday
10031,NEW LOTS AV,08/20/2019,5383.0,Tuesday
10032,NEW LOTS AV,08/21/2019,5203.0,Wednesday
10033,NEW LOTS AV,08/22/2019,5265.0,Thursday
10034,NEW LOTS AV,08/23/2019,5160.0,Friday
10035,NEW LOTS AV,08/24/2019,3345.0,Saturday
10036,NEW LOTS AV,08/25/2019,2542.0,Sunday
10037,NEW LOTS AV,08/26/2019,5178.0,Monday
10038,NEW LOTS AV,08/27/2019,5400.0,Tuesday
10039,NEW LOTS AV,08/28/2019,5271.0,Wednesday
10040,NEW LOTS AV,08/29/2019,5382.0,Thursday
10041,NEW LOTS AV,08/30/2019,5438.0,Friday
10042,NEW LOTS AV,08/31/2019,3298.0,Saturday
10043,NEW LOTS AV,09/01/2019,2677.0,Sunday
10044,NEW LOTS AV,09/02/2019,3095.0,Monday
10045,NEW LOTS AV,09/03/2019,5439.0,Tuesday
10046,NEW LOTS AV,09/04/2019,5518.0,Wednesday
10047,NEW LOTS AV,09/05/2019,5836.0,Thursday
10048,NEW LOTS AV,09/06/2019,5687.0,Friday
10049,NEW LOTS AV,09/07/2019,3171.0,Saturday
10050,NEW LOTS AV,09/08/2019,2561.0,Sunday
10051,NEW LOTS AV,09/09/2019,6159.0,Monday
10052,NEW LOTS AV,09/10/2019,6157.0,Tuesday
10053,NEW LOTS AV,09/11/2019,6032.0,Wednesday
10054,NEW LOTS AV,09/12/2019,5994.0,Thursday
10055,NEW LOTS AV,09/13/2019,6169.0,Friday
10056,NEW LOTS AV,09/14/2019,3242.0,Saturday
10057,NEW LOTS AV,09/15/2019,2500.0,Sunday
10058,NEW LOTS AV,09/16/2019,5995.0,Monday
10059,NEW LOTS AV,09/17/2019,6060.0,Tuesday
10060,NEW LOTS AV,09/18/2019,6200.0,Wednesday
10061,NEW LOTS AV,09/19/2019,6296.0,Thursday
10062,NEW UTRECHT AV,08/17/2019,5213.0,Saturday
10063,NEW UTRECHT AV,08/18/2019,4351.0,Sunday
10064,NEW UTRECHT AV,08/19/2019,4015.0,Monday
10065,NEW UTRECHT AV,08/20/2019,4232.0,Tuesday
10066,NEW UTRECHT AV,08/21/2019,4136.0,Wednesday
10067,NEW UTRECHT AV,08/22/2019,4130.0,Thursday
10068,NEW UTRECHT AV,08/23/2019,3969.0,Friday
10069,NEW UTRECHT AV,08/24/2019,2641.0,Saturday
10070,NEW UTRECHT AV,08/25/2019,2207.0,Sunday
10071,NEW UTRECHT AV,08/26/2019,3411.0,Monday
10072,NEW UTRECHT AV,08/27/2019,4310.0,Tuesday
10073,NEW UTRECHT AV,08/28/2019,4224.0,Wednesday
10074,NEW UTRECHT AV,08/29/2019,4309.0,Thursday
10075,NEW UTRECHT AV,08/30/2019,4162.0,Friday
10076,NEW UTRECHT AV,08/31/2019,2644.0,Saturday
10077,NEW UTRECHT AV,09/01/2019,2470.0,Sunday
10078,NEW UTRECHT AV,09/02/2019,2258.0,Monday
10079,NEW UTRECHT AV,09/03/2019,4583.0,Tuesday
10080,NEW UTRECHT AV,09/04/2019,4709.0,Wednesday
10081,NEW UTRECHT AV,09/05/2019,5116.0,Thursday
10082,NEW UTRECHT AV,09/06/2019,4956.0,Friday
10083,NEW UTRECHT AV,09/07/2019,2657.0,Saturday
10084,NEW UTRECHT AV,09/08/2019,2378.0,Sunday
10085,NEW UTRECHT AV,09/09/2019,5155.0,Monday
10086,NEW UTRECHT AV,09/10/2019,5350.0,Tuesday
10087,NEW UTRECHT AV,09/11/2019,5411.0,Wednesday
10088,NEW UTRECHT AV,09/12/2019,5355.0,Thursday
10089,NEW UTRECHT AV,09/13/2019,5148.0,Friday
10090,NEW UTRECHT AV,09/14/2019,2656.0,Saturday
10091,NEW UTRECHT AV,09/15/2019,2656.0,Sunday
10092,NEW UTRECHT AV,09/16/2019,5185.0,Monday
10093,NEW UTRECHT AV,09/17/2019,19242.0,Tuesday
10094,NEW UTRECHT AV,09/18/2019,5291.0,Wednesday
10095,NEW UTRECHT AV,09/19/2019,5365.0,Thursday
10096,NEWARK BM BW,08/17/2019,6386.0,Saturday
10097,NEWARK BM BW,08/18/2019,5855.0,Sunday
10098,NEWARK BM BW,08/19/2019,15515.0,Monday
10099,NEWARK BM BW,08/20/2019,15823.0,Tuesday
10100,NEWARK BM BW,08/21/2019,15718.0,Wednesday
10101,NEWARK BM BW,08/22/2019,15767.0,Thursday
10102,NEWARK BM BW,08/23/2019,14523.0,Friday
10103,NEWARK BM BW,08/24/2019,6573.0,Saturday
10104,NEWARK BM BW,08/25/2019,5291.0,Sunday
10105,NEWARK BM BW,08/26/2019,16416.0,Monday
10106,NEWARK BM BW,08/27/2019,16755.0,Tuesday
10107,NEWARK BM BW,08/28/2019,16231.0,Wednesday
10108,NEWARK BM BW,08/29/2019,16095.0,Thursday
10109,NEWARK BM BW,08/30/2019,13363.0,Friday
10110,NEWARK BM BW,08/31/2019,7649.0,Saturday
10111,NEWARK BM BW,09/01/2019,6412.0,Sunday
10112,NEWARK BM BW,09/02/2019,5873.0,Monday
10113,NEWARK BM BW,09/03/2019,16333.0,Tuesday
10114,NEWARK BM BW,09/04/2019,17188.0,Wednesday
10115,NEWARK BM BW,09/05/2019,17751.0,Thursday
10116,NEWARK BM BW,09/06/2019,15554.0,Friday
10117,NEWARK BM BW,09/07/2019,7092.0,Saturday
10118,NEWARK BM BW,09/08/2019,5223.0,Sunday
10119,NEWARK BM BW,09/09/2019,16927.0,Monday
10120,NEWARK BM BW,09/10/2019,18075.0,Tuesday
10121,NEWARK BM BW,09/11/2019,17862.0,Wednesday
10122,NEWARK BM BW,09/12/2019,17939.0,Thursday
10123,NEWARK BM BW,09/13/2019,16643.0,Friday
10124,NEWARK BM BW,09/14/2019,6670.0,Saturday
10125,NEWARK BM BW,09/15/2019,5620.0,Sunday
10126,NEWARK BM BW,09/16/2019,18035.0,Monday
10127,NEWARK BM BW,09/17/2019,18756.0,Tuesday
10128,NEWARK BM BW,09/18/2019,19476.0,Wednesday
10129,NEWARK BM BW,09/19/2019,18223.0,Thursday
10130,NEWARK C,08/17/2019,869.0,Saturday
10131,NEWARK C,08/18/2019,959.0,Sunday
10132,NEWARK C,08/19/2019,8402.0,Monday
10133,NEWARK C,08/20/2019,8622.0,Tuesday
10134,NEWARK C,08/21/2019,7700.0,Wednesday
10135,NEWARK C,08/22/2019,6872.0,Thursday
10136,NEWARK C,08/23/2019,5550.0,Friday
10137,NEWARK C,08/24/2019,904.0,Saturday
10138,NEWARK C,08/25/2019,625.0,Sunday
10139,NEWARK C,08/26/2019,7463.0,Monday
10140,NEWARK C,08/27/2019,7193.0,Tuesday
10141,NEWARK C,08/28/2019,7415.0,Wednesday
10142,NEWARK C,08/29/2019,7092.0,Thursday
